Customer ID,recency_days,Frequency,Monetary,R_score,F_score,M_score,RFM_total,Segment
16037,270,5,1509.34,3,4,4,11,Loyal
16048,374,4,1075.23,3,4,4,11,Loyal
16054,146,4,2111.88,3,4,4,11,Loyal
16070,23,2,852.15,5,3,3,11,Loyal
16080,82,4,602.56,4,4,3,11,Loyal
16092,115,6,1587.94,3,4,4,11,Loyal
16096,265,4,1584.97,3,4,4,11,Loyal
16109,219,3,939.48,3,4,4,11,Loyal
16124,318,4,1772.49,3,4,4,11,Loyal
16138,379,3,910.35,3,4,4,11,Loyal
16141,89,2,955.94,4,3,4,11,Loyal
16146,158,4,946.38,3,4,4,11,Loyal
16159,282,4,1232.79,3,4,4,11,Loyal
16160,66,2,1025.44,4,3,4,11,Loyal
16198,76,2,1030.04,4,3,4,11,Loyal
16214,171,4,2038.25,3,4,4,11,Loyal
16227,226,3,1027.22,3,4,4,11,Loyal
16231,380,4,1078.22,3,4,4,11,Loyal
16244,212,2,2579.38,3,3,5,11,Loyal
16254,379,3,985.14,3,4,4,11,Loyal
16256,267,3,1629.37,3,4,4,11,Loyal
16275,197,3,2151.11,3,4,4,11,Loyal
16278,101,3,1117.84,3,4,4,11,Loyal
16282,340,3,1307.58,3,4,4,11,Loyal
16287,170,5,1006.98,3,4,4,11,Loyal
16292,122,5,1253.76,3,4,4,11,Loyal
16311,18,2,616.26,5,3,3,11,Loyal
16317,120,5,2192.51,3,4,4,11,Loyal
16340,108,3,1526.06,3,4,4,11,Loyal
16345,45,2,1198.74,4,3,4,11,Loyal
16352,18,2,494.44,5,3,3,11,Loyal
16357,34,4,868.37,4,4,3,11,Loyal
16364,12,2,707.04,5,3,3,11,Loyal
16387,323,5,918.55,3,4,4,11,Loyal
16412,54,5,647.23,4,4,3,11,Loyal
16415,45,3,719.44,4,4,3,11,Loyal
16445,34,4,602.73,4,4,3,11,Loyal
16450,150,3,1505.73,3,4,4,11,Loyal
16460,29,3,814.72,4,4,3,11,Loyal
16461,178,3,1615.22,3,4,4,11,Loyal
16468,75,3,787.52,4,4,3,11,Loyal
16471,275,4,1189.98,3,4,4,11,Loyal
16475,89,4,544.3,4,4,3,11,Loyal
16488,34,3,498.8,4,4,3,11,Loyal
16491,47,2,1533.16,4,3,4,11,Loyal
16510,373,6,2100,3,4,4,11,Loyal
16527,82,2,1272.44,4,3,4,11,Loyal
16529,191,4,2012,3,4,4,11,Loyal
16561,6,2,511.12,5,3,3,11,Loyal
16572,128,3,1009.6,3,4,4,11,Loyal
16586,249,3,1462.78,3,4,4,11,Loyal
16589,72,4,612.36,4,4,3,11,Loyal
16601,41,3,684.25,4,4,3,11,Loyal
16611,187,6,1785.13,3,4,4,11,Loyal
16614,183,3,1179.79,3,4,4,11,Loyal
16616,16,2,500.42,5,3,3,11,Loyal
16619,264,4,1938.33,3,4,4,11,Loyal
16621,52,4,813.48,4,4,3,11,Loyal
16623,246,4,1015.24,3,4,4,11,Loyal
16625,275,5,1654.03,3,4,4,11,Loyal
16634,223,6,1814.61,3,4,4,11,Loyal
16648,43,3,672.8,4,4,3,11,Loyal
16680,44,3,821.45,4,4,3,11,Loyal
16690,73,4,353.03,4,4,3,11,Loyal
16692,257,4,1914.7,3,4,4,11,Loyal
16706,38,3,531.35,4,4,3,11,Loyal
16714,219,4,1529.8,3,4,4,11,Loyal
16716,267,3,2149.68,3,4,4,11,Loyal
16720,27,3,795.48,4,4,3,11,Loyal
16727,365,4,1437.42,3,4,4,11,Loyal
16730,53,3,743.11,4,4,3,11,Loyal
16734,53,3,650.51,4,4,3,11,Loyal
16750,45,5,623.93,4,4,3,11,Loyal
16769,261,4,1141.75,3,4,4,11,Loyal
16773,58,3,421.24,4,4,3,11,Loyal
16788,124,5,1950.3,3,4,4,11,Loyal
16801,164,4,1619.73,3,4,4,11,Loyal
16805,174,5,1097.24,3,4,4,11,Loyal
16807,143,6,2123.88,3,4,4,11,Loyal
16811,5,2,547.07,5,3,3,11,Loyal
16835,129,6,1538.41,3,4,4,11,Loyal
16836,40,4,782.37,4,4,3,11,Loyal
16838,198,4,1159.61,3,4,4,11,Loyal
16842,101,3,1264.19,3,4,4,11,Loyal
16846,51,3,842.41,4,4,3,11,Loyal
16882,67,3,705.12,4,4,3,11,Loyal
16887,36,3,660.72,4,4,3,11,Loyal
16921,62,3,446.67,4,4,3,11,Loyal
16926,372,5,1421.35,3,4,4,11,Loyal
16930,27,3,380.55,4,4,3,11,Loyal
16932,54,3,440.71,4,4,3,11,Loyal
16936,26,2,551.17,5,3,3,11,Loyal
16943,212,5,1299.49,3,4,4,11,Loyal
16947,236,5,955.21,3,4,4,11,Loyal
16948,139,7,868.77,3,5,3,11,Loyal
16951,135,3,1277.75,3,4,4,11,Loyal
16955,185,6,1309.41,3,4,4,11,Loyal
16968,5,2,439.43,5,3,3,11,Loyal
16969,40,3,650.41,4,4,3,11,Loyal
16978,78,3,768.88,4,4,3,11,Loyal
16980,256,3,1473.33,3,4,4,11,Loyal
16988,6,2,382.67,5,3,3,11,Loyal
16999,24,2,484.82,5,3,3,11,Loyal
17011,31,3,671.7,4,4,3,11,Loyal
17046,158,5,1906.07,3,4,4,11,Loyal
17062,314,6,1208.22,3,4,4,11,Loyal
17064,59,3,859.35,4,4,3,11,Loyal
17119,4,2,606.91,5,3,3,11,Loyal
17123,162,3,977.17,3,4,4,11,Loyal
17142,240,4,1283.75,3,4,4,11,Loyal
17150,377,6,1375.65,3,4,4,11,Loyal
17152,195,4,2016.5,3,4,4,11,Loyal
17165,285,6,1794.32,3,4,4,11,Loyal
17176,202,3,902.32,3,4,4,11,Loyal
17179,179,6,1507.26,3,4,4,11,Loyal
17181,58,3,465.37,4,4,3,11,Loyal
17189,107,5,957.63,3,4,4,11,Loyal
17226,309,3,900.12,3,4,4,11,Loyal
17232,3,2,421.52,5,3,3,11,Loyal
17233,36,3,560.86,4,4,3,11,Loyal
17239,313,4,1189.45,3,4,4,11,Loyal
17250,4,2,384.52,5,3,3,11,Loyal
17255,41,4,799.13,4,4,3,11,Loyal
17259,149,6,1889.34,3,4,4,11,Loyal
17295,29,3,556.95,4,4,3,11,Loyal
17298,102,5,957.56,3,4,4,11,Loyal
17322,377,5,922.59,3,4,4,11,Loyal
17337,152,4,2027.87,3,4,4,11,Loyal
17339,95,3,362.36,4,4,3,11,Loyal
17341,157,5,1889.83,3,4,4,11,Loyal
17342,380,4,1227.54,3,4,4,11,Loyal
17343,356,6,1259.94,3,4,4,11,Loyal
17356,312,5,946.47,3,4,4,11,Loyal
17357,25,2,388.14,5,3,3,11,Loyal
17361,50,5,880.64,4,4,3,11,Loyal
17370,73,4,446.18,4,4,3,11,Loyal
17376,71,4,453.64,4,4,3,11,Loyal
17387,20,2,784.11,5,3,3,11,Loyal
17418,43,3,670.06,4,4,3,11,Loyal
17425,20,2,759.17,5,3,3,11,Loyal
17429,129,5,1357.46,3,4,4,11,Loyal
17430,33,4,735.17,4,4,3,11,Loyal
17438,254,5,1422.77,3,4,4,11,Loyal
17453,18,2,486.72,5,3,3,11,Loyal
17458,16,2,529.58,5,3,3,11,Loyal
17464,159,3,1000.94,3,4,4,11,Loyal
17466,11,2,763.28,5,3,3,11,Loyal
17472,192,4,935.1,3,4,4,11,Loyal
17480,78,2,902.03,4,3,4,11,Loyal
17483,66,4,591.73,4,4,3,11,Loyal
17492,249,3,1122.42,3,4,4,11,Loyal
17496,359,4,1412.89,3,4,4,11,Loyal
17503,3,2,558.96,5,3,3,11,Loyal
17510,25,2,514.56,5,3,3,11,Loyal
17525,360,3,1161.9,3,4,4,11,Loyal
17531,191,3,1266.82,3,4,4,11,Loyal
17573,30,3,380.6,4,4,3,11,Loyal
17582,237,5,1450.7,3,4,4,11,Loyal
17595,13,2,388.79,5,3,3,11,Loyal
17604,218,6,945.93,3,4,4,11,Loyal
17608,34,4,498.53,4,4,3,11,Loyal
17616,174,4,1060.8,3,4,4,11,Loyal
17642,120,5,1824.49,3,4,4,11,Loyal
17649,139,3,1578.89,3,4,4,11,Loyal
17658,26,2,595.42,5,3,3,11,Loyal
17694,142,3,1695.97,3,4,4,11,Loyal
17695,132,5,1746.04,3,4,4,11,Loyal
17707,186,8,609.3,3,5,3,11,Loyal
17711,11,2,385.1,5,3,3,11,Loyal
17714,321,5,1410.18,3,4,4,11,Loyal
17746,241,4,904.18,3,4,4,11,Loyal
17749,179,3,1026.18,3,4,4,11,Loyal
17767,16,2,413.05,5,3,3,11,Loyal
17770,199,5,1143.27,3,4,4,11,Loyal
17771,57,4,387.41,4,4,3,11,Loyal
17783,73,3,379.91,4,4,3,11,Loyal
17785,54,3,403.38,4,4,3,11,Loyal
17788,74,2,1117.9,4,3,4,11,Loyal
17805,74,2,927.03,4,3,4,11,Loyal
17854,186,6,1071.45,3,4,4,11,Loyal
17860,369,4,1015.54,3,4,4,11,Loyal
17862,324,4,1279.09,3,4,4,11,Loyal
17866,143,3,1134.95,3,4,4,11,Loyal
17871,205,5,1118.99,3,4,4,11,Loyal
17889,213,7,774.87,3,5,3,11,Loyal
17908,374,5,1411.54,3,4,4,11,Loyal
17919,89,2,1840.32,4,3,4,11,Loyal
17926,134,5,1035.49,3,4,4,11,Loyal
17935,139,7,686.14,3,5,3,11,Loyal
17941,131,4,1433.28,3,4,4,11,Loyal
17955,199,6,949.9,3,4,4,11,Loyal
17977,30,2,1565.63,4,3,4,11,Loyal
17978,366,4,1461.76,3,4,4,11,Loyal
17979,36,4,757.71,4,4,3,11,Loyal
17980,166,4,1033.42,3,4,4,11,Loyal
17984,146,5,1191.27,3,4,4,11,Loyal
17987,186,5,1003.64,3,4,4,11,Loyal
17990,237,6,1527.61,3,4,4,11,Loyal
17999,38,3,730.9,4,4,3,11,Loyal
18017,82,4,688,4,4,3,11,Loyal
18025,380,6,1177.72,3,4,4,11,Loyal
18040,20,2,357.2,5,3,3,11,Loyal
18053,71,3,571.07,4,4,3,11,Loyal
18062,174,6,1632.67,3,4,4,11,Loyal
18071,258,6,1428.63,3,4,4,11,Loyal
18085,331,4,1645.75,3,4,4,11,Loyal
18095,313,5,2303.09,3,4,4,11,Loyal
18106,330,6,1461.46,3,4,4,11,Loyal
18110,20,2,435.43,5,3,3,11,Loyal
18150,33,3,566.58,4,4,3,11,Loyal
18151,135,6,1879.44,3,4,4,11,Loyal
18155,76,3,371.62,4,4,3,11,Loyal
18158,10,2,453.4,5,3,3,11,Loyal
18193,166,3,1207.35,3,4,4,11,Loyal
18202,200,3,1396.99,3,4,4,11,Loyal
18218,212,4,1142,3,4,4,11,Loyal
18220,227,6,1921.76,3,4,4,11,Loyal
18232,82,4,592.97,4,4,3,11,Loyal
18239,219,6,2150.36,3,4,4,11,Loyal
18268,135,6,1490.23,3,4,4,11,Loyal
18270,39,3,444.55,4,4,3,11,Loyal
12355,215,2,947.61,3,3,4,10,Loyal
12361,288,4,511.25,3,4,3,10,Loyal
12384,29,2,585.27,4,3,3,10,Loyal
12426,195,2,1345.21,3,3,4,10,Loyal
12450,157,5,688.2,3,4,3,10,Loyal
12461,95,2,826.88,4,3,3,10,Loyal
12508,27,2,398.27,4,3,3,10,Loyal
12514,268,2,1597.76,3,3,4,10,Loyal
12519,64,2,726.54,4,3,3,10,Loyal
12535,92,2,716.35,4,3,3,10,Loyal
12538,30,2,640.45,4,3,3,10,Loyal
12547,198,3,383.58,3,4,3,10,Loyal
12552,39,2,437.82,4,3,3,10,Loyal
12556,51,2,603.71,4,3,3,10,Loyal
12571,40,2,519.61,4,3,3,10,Loyal
12573,228,5,717.41,3,4,3,10,Loyal
12580,247,2,1052.9,3,3,4,10,Loyal
12585,235,2,2040.1,3,3,4,10,Loyal
12593,109,3,418.1,3,4,3,10,Loyal
12596,52,2,618.27,4,3,3,10,Loyal
12601,190,6,681.26,3,4,3,10,Loyal
12651,335,4,377.75,3,4,3,10,Loyal
12652,332,2,1017.03,3,3,4,10,Loyal
12734,353,3,639.65,3,4,3,10,Loyal
12781,64,2,826.74,4,3,3,10,Loyal
12794,54,2,860.41,4,3,3,10,Loyal
12815,148,2,1063.46,3,3,4,10,Loyal
12816,96,2,572.2,4,3,3,10,Loyal
12817,282,3,690.98,3,4,3,10,Loyal
12829,337,3,385.3,3,4,3,10,Loyal
12831,263,3,451.11,3,4,3,10,Loyal
12832,33,2,383.03,4,3,3,10,Loyal
12845,268,4,354.09,3,4,3,10,Loyal
12855,373,4,650.94,3,4,3,10,Loyal
12895,43,2,372.8,4,3,3,10,Loyal
12897,205,4,514.25,3,4,3,10,Loyal
12930,79,2,415.8,4,3,3,10,Loyal
12944,36,2,604.51,4,3,3,10,Loyal
12945,289,2,900.11,3,3,4,10,Loyal
12956,307,4,521.89,3,4,3,10,Loyal
12977,157,4,517.63,3,4,3,10,Loyal
12981,30,2,372.22,4,3,3,10,Loyal
12999,197,3,455.88,3,4,3,10,Loyal
13002,319,3,414.13,3,4,3,10,Loyal
13008,324,3,612.13,3,4,3,10,Loyal
13045,100,3,808.92,3,4,3,10,Loyal
13070,193,4,751.7,3,4,3,10,Loyal
13101,235,4,695.4,3,4,3,10,Loyal
13108,373,2,1098.52,3,3,4,10,Loyal
13177,65,2,512.2,4,3,3,10,Loyal
13187,338,4,367.01,3,4,3,10,Loyal
13217,123,4,666.48,3,4,3,10,Loyal
13261,269,2,944.1,3,3,4,10,Loyal
13262,264,3,573.45,3,4,3,10,Loyal
13296,138,6,792.51,3,4,3,10,Loyal
13301,104,4,618.09,3,4,3,10,Loyal
13321,73,2,567.36,4,3,3,10,Loyal
13441,92,2,720.9,4,3,3,10,Loyal
13452,260,3,729.8,3,4,3,10,Loyal
13453,166,3,781.69,3,4,3,10,Loyal
13474,237,3,663.79,3,4,3,10,Loyal
13479,201,4,851.37,3,4,3,10,Loyal
13484,242,3,790.72,3,4,3,10,Loyal
13489,106,4,449.52,3,4,3,10,Loyal
13512,261,4,713.39,3,4,3,10,Loyal
13513,127,3,824.59,3,4,3,10,Loyal
13563,85,2,777.53,4,3,3,10,Loyal
13583,156,2,1445.03,3,3,4,10,Loyal
13584,307,3,392.45,3,4,3,10,Loyal
13594,53,2,533.32,4,3,3,10,Loyal
13642,216,4,514.72,3,4,3,10,Loyal
13672,302,3,419.92,3,4,3,10,Loyal
13684,286,4,596.98,3,4,3,10,Loyal
13686,183,3,409.04,3,4,3,10,Loyal
13720,117,4,799.9,3,4,3,10,Loyal
13721,37,2,741.54,4,3,3,10,Loyal
13754,152,3,447.05,3,4,3,10,Loyal
13759,34,2,659.41,4,3,3,10,Loyal
13781,251,3,778.83,3,4,3,10,Loyal
13791,128,2,1516,3,3,4,10,Loyal
13807,368,3,534.8,3,4,3,10,Loyal
13809,306,3,679.7,3,4,3,10,Loyal
13811,184,3,814.5,3,4,3,10,Loyal
13817,30,2,382.98,4,3,3,10,Loyal
13891,379,3,863.56,3,4,3,10,Loyal
13922,352,3,865.2,3,4,3,10,Loyal
13927,75,2,708.26,4,3,3,10,Loyal
13948,361,4,548.76,3,4,3,10,Loyal
13951,177,3,674.45,3,4,3,10,Loyal
13955,155,3,545.17,3,4,3,10,Loyal
13974,50,2,677.72,4,3,3,10,Loyal
14024,122,3,645.74,3,4,3,10,Loyal
14029,64,2,467.66,4,3,3,10,Loyal
14037,177,6,836.95,3,4,3,10,Loyal
14048,306,3,748.69,3,4,3,10,Loyal
14050,32,2,746.36,4,3,3,10,Loyal
14053,125,4,572.3,3,4,3,10,Loyal
14067,64,2,374.7,4,3,3,10,Loyal
14104,155,5,771.58,3,4,3,10,Loyal
14142,374,2,983.15,3,3,4,10,Loyal
14150,36,2,658.64,4,3,3,10,Loyal
14170,376,3,597.33,3,4,3,10,Loyal
14179,41,2,719.78,4,3,3,10,Loyal
14208,95,2,567.05,4,3,3,10,Loyal
14238,327,3,434.23,3,4,3,10,Loyal
14245,220,2,1693.45,3,3,4,10,Loyal
14247,279,5,772.66,3,4,3,10,Loyal
14353,216,3,376.5,3,4,3,10,Loyal
14356,80,2,701.23,4,3,3,10,Loyal
14381,53,2,631.34,4,3,3,10,Loyal
14413,363,4,770.37,3,4,3,10,Loyal
14463,99,4,786.57,3,4,3,10,Loyal
14513,101,6,788.01,3,4,3,10,Loyal
14537,58,2,641.4,4,3,3,10,Loyal
14552,152,3,511.28,3,4,3,10,Loyal
14570,281,3,613.75,3,4,3,10,Loyal
14598,45,2,384.04,4,3,3,10,Loyal
14616,243,5,527.78,3,4,3,10,Loyal
14619,246,2,1291.24,3,3,4,10,Loyal
14636,37,2,609.85,4,3,3,10,Loyal
14645,157,3,876.89,3,4,3,10,Loyal
14656,170,5,814.65,3,4,3,10,Loyal
14670,281,3,602,3,4,3,10,Loyal
14699,215,4,702.6,3,4,3,10,Loyal
14722,148,3,513.37,3,4,3,10,Loyal
14727,275,3,467.93,3,4,3,10,Loyal
14753,88,2,869.51,4,3,3,10,Loyal
14779,281,3,386.15,3,4,3,10,Loyal
14780,55,2,447.68,4,3,3,10,Loyal
14803,163,3,845.55,3,4,3,10,Loyal
14815,37,2,778.5,4,3,3,10,Loyal
14890,254,3,817.25,3,4,3,10,Loyal
14908,75,2,381.9,4,3,3,10,Loyal
14929,33,2,836.69,4,3,3,10,Loyal
14932,366,2,1029.66,3,3,4,10,Loyal
14962,271,4,366.91,3,4,3,10,Loyal
14968,31,2,504.99,4,3,3,10,Loyal
14975,58,2,472.39,4,3,3,10,Loyal
14998,171,4,770.73,3,4,3,10,Loyal
15006,52,2,825.14,4,3,3,10,Loyal
15016,173,5,630.3,3,4,3,10,Loyal
15070,373,3,843.25,3,4,3,10,Loyal
15084,380,2,965.2,3,3,4,10,Loyal
15092,216,3,776.46,3,4,3,10,Loyal
15103,32,2,703.36,4,3,3,10,Loyal
15104,197,2,1027.44,3,3,4,10,Loyal
15121,51,2,457.72,4,3,3,10,Loyal
15127,66,2,711.5,4,3,3,10,Loyal
15146,165,2,1327.16,3,3,4,10,Loyal
15158,46,2,606.02,4,3,3,10,Loyal
15160,358,4,589.27,3,4,3,10,Loyal
15205,86,2,653.24,4,3,3,10,Loyal
15216,88,2,486.09,4,3,3,10,Loyal
15224,359,5,871.36,3,4,3,10,Loyal
15246,239,3,780.4,3,4,3,10,Loyal
15262,324,3,418.82,3,4,3,10,Loyal
15264,65,2,848.4,4,3,3,10,Loyal
15266,339,5,852.21,3,4,3,10,Loyal
15277,47,2,476.34,4,3,3,10,Loyal
15280,173,3,406.22,3,4,3,10,Loyal
15314,200,3,820.45,3,4,3,10,Loyal
15315,65,2,570.5,4,3,3,10,Loyal
15330,33,2,714.96,4,3,3,10,Loyal
15334,157,3,351.67,3,4,3,10,Loyal
15346,333,3,596.12,3,4,3,10,Loyal
15361,362,4,689.07,3,4,3,10,Loyal
15363,373,2,1004.11,3,3,4,10,Loyal
15424,255,3,597.78,3,4,3,10,Loyal
15429,27,2,397.35,4,3,3,10,Loyal
15446,377,3,406.95,3,4,3,10,Loyal
15447,331,5,492.88,3,4,3,10,Loyal
15492,29,2,659.46,4,3,3,10,Loyal
15522,33,2,398.84,4,3,3,10,Loyal
15545,55,2,428.05,4,3,3,10,Loyal
15562,352,3,673.38,3,4,3,10,Loyal
15577,152,5,397.98,3,4,3,10,Loyal
15589,256,3,478.53,3,4,3,10,Loyal
15597,36,2,563.37,4,3,3,10,Loyal
15598,54,2,548.02,4,3,3,10,Loyal
15624,117,4,588.13,3,4,3,10,Loyal
15643,192,3,664,3,4,3,10,Loyal
15644,167,4,813,3,4,3,10,Loyal
15653,93,2,877.44,4,3,3,10,Loyal
15689,120,3,521.03,3,4,3,10,Loyal
15691,253,4,571.3,3,4,3,10,Loyal
15717,235,5,607,3,4,3,10,Loyal
15762,66,2,583.75,4,3,3,10,Loyal
15780,184,3,475.28,3,4,3,10,Loyal
15813,208,2,1303.91,3,3,4,10,Loyal
15821,45,2,570.96,4,3,3,10,Loyal
15837,65,2,777.01,4,3,3,10,Loyal
15840,59,2,355.56,4,3,3,10,Loyal
15881,313,5,501.39,3,4,3,10,Loyal
15917,248,5,560.63,3,4,3,10,Loyal
15918,191,3,582.88,3,4,3,10,Loyal
15921,173,4,802.11,3,4,3,10,Loyal
15945,366,4,827.27,3,4,3,10,Loyal
15960,375,4,410.95,3,4,3,10,Loyal
15970,304,2,1017.32,3,3,4,10,Loyal
15986,31,2,354.42,4,3,3,10,Loyal
16031,93,2,548.94,4,3,3,10,Loyal
16117,190,3,654.4,3,4,3,10,Loyal
16127,40,2,801.31,4,3,3,10,Loyal
16222,319,2,1345.22,3,3,4,10,Loyal
16223,375,2,1102.35,3,3,4,10,Loyal
16226,204,5,672.17,3,4,3,10,Loyal
16243,34,2,409.1,4,3,3,10,Loyal
16250,262,3,791.38,3,4,3,10,Loyal
16268,72,2,667.65,4,3,3,10,Loyal
16324,129,3,428.68,3,4,3,10,Loyal
16344,159,4,842.42,3,4,3,10,Loyal
16356,198,6,415.87,3,4,3,10,Loyal
16377,268,2,1308.48,3,3,4,10,Loyal
16378,248,3,362.95,3,4,3,10,Loyal
16392,270,3,763.05,3,4,3,10,Loyal
16398,155,2,1705.8,3,3,4,10,Loyal
16413,57,2,528.98,4,3,3,10,Loyal
16421,377,3,526.27,3,4,3,10,Loyal
16431,214,3,642.81,3,4,3,10,Loyal
16433,29,2,384.52,4,3,3,10,Loyal
16447,136,3,775.14,3,4,3,10,Loyal
16473,165,4,470.83,3,4,3,10,Loyal
16565,365,4,773.05,3,4,3,10,Loyal
16573,85,2,663.61,4,3,3,10,Loyal
16602,37,2,763.33,4,3,3,10,Loyal
16603,75,2,482.47,4,3,3,10,Loyal
16624,81,2,810.57,4,3,3,10,Loyal
16629,74,2,417.73,4,3,3,10,Loyal
16643,246,2,923.11,3,3,4,10,Loyal
16647,170,4,541.9,3,4,3,10,Loyal
16658,369,6,814.07,3,4,3,10,Loyal
16667,69,2,570.13,4,3,3,10,Loyal
16679,367,3,793.06,3,4,3,10,Loyal
16689,76,2,422.6,4,3,3,10,Loyal
16696,136,4,657.9,3,4,3,10,Loyal
16698,227,2,1998,3,3,4,10,Loyal
16715,79,2,625.52,4,3,3,10,Loyal
16737,54,2,835.2,4,3,3,10,Loyal
16747,38,2,836.06,4,3,3,10,Loyal
16763,199,2,964.7,3,3,4,10,Loyal
16766,274,2,1145.6,3,3,4,10,Loyal
16776,61,2,619.85,4,3,3,10,Loyal
16780,101,3,605.55,3,4,3,10,Loyal
16781,373,2,934.25,3,3,4,10,Loyal
16792,283,5,623.46,3,4,3,10,Loyal
16806,104,4,801.49,3,4,3,10,Loyal
16816,104,4,417.06,3,4,3,10,Loyal
16832,185,5,417.61,3,4,3,10,Loyal
16847,44,2,614.89,4,3,3,10,Loyal
16913,291,3,423.91,3,4,3,10,Loyal
16917,277,2,1857.83,3,3,4,10,Loyal
16927,116,3,543.05,3,4,3,10,Loyal
16952,110,5,798.78,3,4,3,10,Loyal
16961,117,3,794.56,3,4,3,10,Loyal
16997,289,3,702,3,4,3,10,Loyal
16998,150,5,402,3,4,3,10,Loyal
17035,246,4,613.59,3,4,3,10,Loyal
17038,31,2,743.17,4,3,3,10,Loyal
17045,114,5,827.68,3,4,3,10,Loyal
17051,195,4,714.39,3,4,3,10,Loyal
17078,37,2,378.2,4,3,3,10,Loyal
17110,166,3,510.7,3,4,3,10,Loyal
17111,48,2,476.58,4,3,3,10,Loyal
17122,120,4,570.5,3,4,3,10,Loyal
17134,107,3,637.1,3,4,3,10,Loyal
17167,380,3,867.11,3,4,3,10,Loyal
17194,274,3,812.5,3,4,3,10,Loyal
17212,254,3,794.41,3,4,3,10,Loyal
17223,311,3,873.53,3,4,3,10,Loyal
17251,363,3,812.43,3,4,3,10,Loyal
17256,108,5,498.93,3,4,3,10,Loyal
17274,36,2,577.38,4,3,3,10,Loyal
17277,228,2,1065.35,3,3,4,10,Loyal
17281,375,6,797.85,3,4,3,10,Loyal
17312,139,3,644.3,3,4,3,10,Loyal
17325,281,3,609.57,3,4,3,10,Loyal
17334,303,3,635.15,3,4,3,10,Loyal
17344,47,2,468.11,4,3,3,10,Loyal
17349,180,5,852.25,3,4,3,10,Loyal
17358,304,5,866.05,3,4,3,10,Loyal
17374,219,3,727.11,3,4,3,10,Loyal
17375,200,4,660.55,3,4,3,10,Loyal
17392,307,3,626.56,3,4,3,10,Loyal
17398,115,3,653.38,3,4,3,10,Loyal
17403,37,2,400.57,4,3,3,10,Loyal
17433,89,2,569.96,4,3,3,10,Loyal
17447,41,2,541.53,4,3,3,10,Loyal
17456,366,2,1225.42,3,3,4,10,Loyal
17459,44,2,657.3,4,3,3,10,Loyal
17462,61,2,675.69,4,3,3,10,Loyal
17489,59,2,376.64,4,3,3,10,Loyal
17499,290,2,1341.39,3,3,4,10,Loyal
17524,362,3,539.14,3,4,3,10,Loyal
17536,178,3,364.83,3,4,3,10,Loyal
17537,30,2,897.62,4,3,3,10,Loyal
17548,234,4,731.26,3,4,3,10,Loyal
17580,253,5,545.27,3,4,3,10,Loyal
17615,131,6,733.2,3,4,3,10,Loyal
17637,32,2,547.06,4,3,3,10,Loyal
17639,277,6,615.17,3,4,3,10,Loyal
17674,75,2,851.7,4,3,3,10,Loyal
17691,359,4,780.05,3,4,3,10,Loyal
17708,188,4,887.93,3,4,3,10,Loyal
17709,170,5,671.01,3,4,3,10,Loyal
17733,39,2,692.19,4,3,3,10,Loyal
17756,376,3,733.7,3,4,3,10,Loyal
17765,159,4,530.8,3,4,3,10,Loyal
17804,377,3,385.23,3,4,3,10,Loyal
17814,376,2,1617.32,3,3,4,10,Loyal
17874,186,6,683.46,3,4,3,10,Loyal
17880,365,3,824.92,3,4,3,10,Loyal
17912,311,6,375.5,3,4,3,10,Loyal
17923,283,3,497,3,4,3,10,Loyal
17952,379,4,819.61,3,4,3,10,Loyal
17958,117,2,973.88,3,3,4,10,Loyal
17962,143,4,687.42,3,4,3,10,Loyal
17964,32,2,733.46,4,3,3,10,Loyal
17968,374,4,888.04,3,4,3,10,Loyal
17995,282,3,495.48,3,4,3,10,Loyal
17996,380,3,482.33,3,4,3,10,Loyal
18039,375,4,579.17,3,4,3,10,Loyal
18048,204,3,401.73,3,4,3,10,Loyal
18074,374,2,1509.04,3,3,4,10,Loyal
18078,218,4,844.6,3,4,3,10,Loyal
18108,255,3,848.81,3,4,3,10,Loyal
18142,158,2,1019.52,3,3,4,10,Loyal
18143,117,2,1000.16,3,3,4,10,Loyal
18190,193,5,745.62,3,4,3,10,Loyal
18203,158,4,504.42,3,4,3,10,Loyal
18205,37,2,517.36,4,3,3,10,Loyal
18228,57,2,779.9,4,3,3,10,Loyal
18262,141,3,577.54,3,4,3,10,Loyal
18265,73,2,801.51,4,3,3,10,Loyal
18278,74,2,414.2,4,3,3,10,Loyal
12353,205,2,406.76,3,3,3,9,Loyal
12363,110,2,552,3,3,3,9,Loyal
12365,292,2,641.38,3,3,3,9,Loyal
12386,338,2,660.8,3,3,3,9,Loyal
12493,166,2,433.74,3,3,3,9,Loyal
12559,311,2,561.71,3,3,3,9,Loyal
12624,107,2,641.13,3,3,3,9,Loyal
12672,330,2,437.05,3,3,3,9,Loyal
12735,316,2,779.57,3,3,3,9,Loyal
12743,135,2,546.43,3,3,3,9,Loyal
12763,139,2,814.16,3,3,3,9,Loyal
12790,193,2,591.85,3,3,3,9,Loyal
12792,257,2,827.01,3,3,3,9,Loyal
12797,366,2,806.11,3,3,3,9,Loyal
12837,174,2,688.41,3,3,3,9,Loyal
12878,237,2,854.99,3,3,3,9,Loyal
12888,215,2,354.12,3,3,3,9,Loyal
12974,198,2,408.95,3,3,3,9,Loyal
13106,134,2,603.46,3,3,3,9,Loyal
13161,314,2,478.88,3,3,3,9,Loyal
13166,284,2,884.18,3,3,3,9,Loyal
